timestep,ep_return,ep_return_max,ep_return_min,ep_length,fps
460800,-0.016666668,3.0,-1.0,768.0,4757.266016772916
921600,0.013333334,1.0,-2.0,768.0,6359.065170252246
1382400,0.021666666,1.0,-1.0,768.0,7176.969655204621
1843200,-0.018333334,1.0,-1.0,768.0,7272.813375292625
2304000,0.035,1.0,-1.0,768.0,7666.684770740327
2764800,-0.006666667,1.0,-1.0,768.0,7949.453692302612
3225600,0.0016666667,1.0,-1.0,768.0,7881.319127707613
3686400,0.0033333334,1.0,-1.0,768.0,8070.014588123392
4147200,-0.0016666667,0.0,-1.0,768.0,8220.091032010816
4608000,0.0,0.0,0.0,768.0,8345.360690531543
5068800,0.0016666667,1.0,0.0,768.0,8264.84635969274
5529600,0.0033333334,1.0,-1.0,768.0,8363.99603032402
5990400,-0.0016666667,0.0,-1.0,768.0,8449.303492406529
6451200,-0.0033333334,1.0,-1.0,768.0,8375.187059728802
6912000,-0.0016666667,0.0,-1.0,768.0,8443.683273309378
7372800,-0.0016666667,0.0,-1.0,768.0,8504.147392508987
7833600,0.0,1.0,-1.0,768.0,8427.54042634228
8294400,-0.0016666667,0.0,-1.0,768.0,8484.486302116662
8755200,0.0,0.0,0.0,768.0,8535.951624946872
9216000,0.0,0.0,0.0,768.0,8582.916619027052
9676800,0.0,0.0,0.0,768.0,8520.50960150261
10137600,-0.0016666667,0.0,-1.0,768.0,8565.031791151296
10598400,0.0,0.0,0.0,768.0,8603.6629082048
11059200,0.0,0.0,0.0,768.0,8544.979087123455
11520000,-0.0016666667,0.0,-1.0,768.0,8582.014681443794
11980800,0.0033333334,1.0,0.0,768.0,8615.054367934456
12441600,-0.005,1.0,-1.0,768.0,8564.056033536033
12902400,-0.0033333334,1.0,-1.0,768.0,8595.690433617996
13363200,-0.0016666667,1.0,-1.0,768.0,8624.810135906479
13824000,-0.005,0.0,-1.0,768.0,8651.808865902132
14284800,0.0016666667,1.0,-1.0,768.0,8602.204744483277
14745600,-0.015000001,1.0,-1.0,768.0,8630.069903405207
15206400,0.0,1.0,-1.0,768.0,8651.731730924063
15667200,0.0016666667,1.0,0.0,768.0,8601.486178830348
16128000,-0.0016666667,0.0,-1.0,768.0,8623.832520877895
16588800,0.0033333334,1.0,0.0,768.0,8646.639238419195
17049600,0.0,1.0,-1.0,768.0,8603.979194248115
17510400,0.006666667,1.0,-1.0,768.0,8625.929660713698
17971200,0.005,1.0,-2.0,768.0,8644.49862546368
18432000,0.005,1.0,-1.0,768.0,8659.85244396502
18892800,0.006666667,1.0,-1.0,768.0,8615.726871368135
19353600,-0.005,1.0,-1.0,768.0,8630.866059909798
19814400,0.0033333334,1.0,-1.0,768.0,8646.558413688646
